_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
99,recon_debug,autonomous,100,1.4,-3.608072895556688,100,8.2,recon_debug,-3.608072895556688,3.608072895556688,7.839192710444331,3.608072895556688,-1.0,18.0,autonomous,DIAG_STEER,497,100,7.5,recon_debug,7.9691480727291975,False,18.76592290916791,autonomous,DIAG_MOTOR,498,0.55,True,0.0,,91,0.7611258559756808,0.7190922498703003,0.6747403614305787,0.08638549454510212,0.03764881193637848,0.027833281,DIAG_NAV,500,avoidance,10.308779701590538,12.145326505750417,0.0,84.0,18.76592290916791,3.608072895556688,3.608072895556688,10.308779701590538,100,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,501
100,recon_debug,autonomous,101,1.4,-3.6116605084389444,101,8.2,recon_debug,-3.6116605084389444,3.6116605084389444,7.838833949156105,3.6116605084389444,-1.0,18.0,autonomous,DIAG_STEER,502,101,7.5,recon_debug,7.969112876072512,False,18.764515042900477,autonomous,DIAG_MOTOR,503,0.55,True,0.0,,91,0.7622619420289993,0.719860851764679,0.6745234687626362,0.08773847326636314,0.037238799035549164,0.05002596,DIAG_NAV,505,avoidance,10.319030024111271,12.141422437727453,0.0,84.0,18.764515042900477,3.6116605084389444,3.6116605084389444,10.319030024111271,101,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,506
101,recon_debug,autonomous,102,1.4,-3.6092771654948588,102,8.2,recon_debug,-3.6092771654948588,3.6092771654948588,7.8390722834505135,3.6092771654948588,-1.0,18.0,autonomous,DIAG_STEER,507,102,7.5,recon_debug,7.969136258111243,False,18.76545032444975,autonomous,DIAG_MOTOR,508,0.55,True,0.0,,91,0.7564229386193412,0.7207494378089905,0.6687542883200305,0.08766865029931069,0.037511181086301804,0.02497459,DIAG_NAV,510,avoidance,10.312220472842455,12.03757718976055,0.0,84.0,18.76545032444975,3.6092771654948588,3.6092771654948588,10.312220472842455,102,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,511
102,recon_debug,autonomous,103,1.4,-3.6115340022370215,103,8.2,recon_debug,-3.6115340022370215,3.6115340022370215,7.838846599776297,3.6115340022370215,-1.0,18.0,autonomous,DIAG_STEER,512,103,7.5,recon_debug,7.969114117175023,False,18.764564687000927,autonomous,DIAG_MOTOR,513,0.55,True,0.0,,91,0.7590347630637032,0.7195435166358948,0.6681105407492286,0.09092422231447463,0.037253256887197495,0.043950417000000006,DIAG_NAV,515,avoidance,10.318668577820063,12.025989733486115,0.0,84.0,18.764564687000927,3.6115340022370215,3.6115340022370215,10.318668577820063,103,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,516
103,recon_debug,autonomous,104,1.4,-3.61185207683593,104,8.2,recon_debug,-3.61185207683593,3.61185207683593,7.838814792316406,3.61185207683593,-1.0,18.0,autonomous,DIAG_STEER,517,104,7.5,recon_debug,7.969110996670436,False,18.764439866817415,autonomous,DIAG_MOTOR,518,0.55,True,0.0,,91,0.7603974209891425,0.7197054624557495,0.6692470863364102,0.0911503346527324,0.0372169055044651,0.068352596,DIAG_NAV,520,avoidance,10.319577362388372,12.046447554055383,0.0,84.0,18.764439866817415,3.61185207683593,3.61185207683593,10.319577362388372,104,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,521
104,recon_debug,autonomous,105,1.4,-3.611652815714478,105,8.2,recon_debug,-3.611652815714478,3.611652815714478,7.838834718428552,3.611652815714478,-1.0,18.0,autonomous,DIAG_STEER,522,105,7.5,recon_debug,7.969112951542801,False,18.76451806171205,autonomous,DIAG_MOTOR,523,0.55,True,0.0,,91,0.7583842890603202,0.7204708456993103,0.6701220400524991,0.08826224900782108,0.0372396782040596,0.015146116000000001,DIAG_NAV,525,avoidance,10.31900804489851,12.062196720944984,0.0,84.0,18.76451806171205,3.611652815714478,3.611652815714478,10.31900804489851,105,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,526
105,recon_debug,autonomous,106,1.4,-3.612145834602415,106,8.2,recon_debug,-3.612145834602415,3.612145834602415,7.838785416539758,3.612145834602415,-1.0,18.0,autonomous,DIAG_STEER,527,106,7.5,recon_debug,7.969108114728711,False,18.764324589148448,autonomous,DIAG_MOTOR,528,0.55,True,0.0,,91,0.7613329125775231,0.7203510403633118,0.6769330721441444,0.08439984043337861,0.037183333188295364,0.028327967000000003,DIAG_NAV,530,avoidance,10.320416670292616,12.1847952985946,0.0,84.0,18.764324589148448,3.612145834602415,3.612145834602415,10.320416670292616,106,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,531
106,recon_debug,autonomous,107,1.4,-3.609039342962205,107,8.2,recon_debug,-3.609039342962205,3.609039342962205,7.839096065703779,3.609039342962205,-1.0,18.0,autonomous,DIAG_STEER,532,107,7.5,recon_debug,7.969138591294424,False,18.765543651776955,autonomous,DIAG_MOTOR,533,0.55,True,0.0,,91,0.7619372093015246,0.7201300859451294,0.671222477153041,0.09071473214848369,0.03753836080431938,0.060599446,DIAG_NAV,535,avoidance,10.311540979892015,12.082004588754737,0.0,84.0,18.765543651776955,3.609039342962205,3.609039342962205,10.311540979892015,107,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,536
107,recon_debug,autonomous,108,1.4,-3.6119083054363723,108,8.2,recon_debug,-3.6119083054363723,3.6119083054363723,7.838809169456362,3.6119083054363723,-1.0,18.0,autonomous,DIAG_STEER,537,108,7.5,recon_debug,7.969110445033787,False,18.764417801351485,autonomous,DIAG_MOTOR,538,0.55,True,0.0,,91,0.7583668419292995,0.7191211581230164,0.6709740703127214,0.0873927716165781,0.037210479378700256,0.007914692000000001,DIAG_NAV,540,avoidance,10.319738015532494,12.077533265628984,0.0,83.0,18.764417801351485,3.6119083054363723,3.6119083054363723,10.319738015532494,108,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,541
108,recon_debug,autonomous,109,1.4,-3.6115340022370215,109,8.2,recon_debug,-3.6115340022370215,3.6115340022370215,7.838846599776297,3.6115340022370215,-1.0,18.0,autonomous,DIAG_STEER,542,109,7.5,recon_debug,7.969114117175023,False,18.764564687000927,autonomous,DIAG_MOTOR,543,0.55,True,0.0,,91,0.7593381796564375,0.7197734117507935,0.6714713036801134,0.08786687597632409,0.037253256887197495,0.031148115,DIAG_NAV,545,avoidance,10.318668577820063,12.086483466242042,0.0,84.0,18.764564687000927,3.6115340022370215,3.6115340022370215,10.318668577820063,109,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,546
109,recon_debug,autonomous,110,1.4,-3.610033855773508,110,8.2,recon_debug,-3.610033855773508,3.610033855773508,7.838996614422649,3.610033855773508,-1.0,18.0,autonomous,DIAG_STEER,547,110,7.5,recon_debug,7.96912883452101,False,18.765153380840395,autonomous,DIAG_MOTOR,548,0.55,True,0.0,,91,0.7589355417660304,0.7187923192977905,0.6715355314633675,0.08740001030266285,0.03742470219731331,0.002077658,DIAG_NAV,550,avoidance,10.314382445067167,12.087639566340616,0.0,83.0,18.765153380840395,3.610033855773508,3.610033855773508,10.314382445067167,110,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,551
110,recon_debug,autonomous,111,1.4,-3.609709685668349,111,8.2,recon_debug,-3.609709685668349,3.609709685668349,7.8390290314331645,3.609709685668349,-1.0,18.0,autonomous,DIAG_STEER,552,111,7.5,recon_debug,7.969132014826208,False,18.76528059304833,autonomous,DIAG_MOTOR,553,0.55,True,0.0,,91,0.7578573618616377,0.7198117971420288,0.670528020911983,0.08732934094965458,0.03746175020933151,0.025399771,DIAG_NAV,555,avoidance,10.313456244766712,12.069504376415695,0.0,83.0,18.76528059304833,3.609709685668349,3.609709685668349,10.313456244766712,111,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,556
111,recon_debug,autonomous,112,1.4,-3.6105667725205417,112,8.2,recon_debug,-3.6105667725205417,3.6105667725205417,7.838943322747945,3.6105667725205417,-1.0,18.0,autonomous,DIAG_STEER,557,112,7.5,recon_debug,7.969123606284741,False,18.764944251389668,autonomous,DIAG_MOTOR,558,0.55,True,0.0,,91,0.7589142305510385,0.7200093269348145,0.6696348603176219,0.08927937023341656,0.037363797426223755,0.049815742,DIAG_NAV,560,avoidance,10.315905064344406,12.053427485717194,0.0,83.0,18.764944251389668,3.6105667725205417,3.6105667725205417,10.315905064344406,112,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,561
112,recon_debug,autonomous,113,1.4,-3.6117742694914337,113,8.2,recon_debug,-3.6117742694914337,3.6117742694914337,7.838822573050856,3.6117742694914337,-1.0,18.0,autonomous,DIAG_STEER,562,113,7.5,recon_debug,7.969111760007641,False,18.764470400305637,autonomous,DIAG_MOTOR,563,0.55,True,0.0,,91,0.7590541618210929,0.7198426723480225,0.6714692447228091,0.08758491709828377,0.03722579777240753,0.0711322,DIAG_NAV,565,avoidance,10.319355055689812,12.086446405010564,0.0,83.0,18.764470400305637,3.6117742694914337,3.6117742694914337,10.319355055689812,113,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,566
113,recon_debug,autonomous,114,1.4,-3.612400607205927,114,8.2,recon_debug,-3.612400607205927,3.612400607205927,7.838759939279407,3.612400607205927,-1.0,18.0,autonomous,DIAG_STEER,567,114,7.5,recon_debug,7.969105615255063,False,18.764224610202525,autonomous,DIAG_MOTOR,568,0.55,True,0.0,,91,0.7639419453011619,0.7196463942527771,0.6766747748272287,0.08726717047393322,0.037154216319322586,0.018986863,DIAG_NAV,570,avoidance,10.321144592016935,12.180145946890116,0.0,85.0,18.764224610202525,3.612400607205927,3.612400607205927,10.321144592016935,114,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,571
114,recon_debug,autonomous,115,1.4,-3.6135377939790483,115,8.2,recon_debug,-3.6135377939790483,3.6135377939790483,7.838646220602095,3.6135377939790483,-1.0,18.0,autonomous,DIAG_STEER,572,115,7.5,recon_debug,7.969094458763615,False,18.763778350544587,autonomous,DIAG_MOTOR,573,0.55,True,0.0,,91,0.7631751679711871,0.7203137874603271,0.676871044271522,0.08630412369966507,0.037024252116680145,0.024193851000000002,DIAG_NAV,575,avoidance,10.324393697082996,12.183678796887396,0.0,85.0,18.763778350544587,3.6135377939790483,3.6135377939790483,10.324393697082996,115,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,576
115,recon_debug,autonomous,116,1.4,-3.612204279750585,116,8.2,recon_debug,-3.612204279750585,3.612204279750585,7.838779572024941,3.612204279750585,-1.0,18.0,autonomous,DIAG_STEER,577,116,7.5,recon_debug,7.9691075413463865,False,18.764301653855455,autonomous,DIAG_MOTOR,578,0.55,True,0.0,,91,0.7623592052194808,0.7193031907081604,0.6751490918878053,0.08721011333167553,0.03717665374279022,0.065933989,DIAG_NAV,580,avoidance,10.320583656430244,12.152683653980494,0.0,83.0,18.764301653855455,3.612204279750585,3.612204279750585,10.320583656430244,116,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,581
116,recon_debug,autonomous,117,1.4,-3.611221501603722,117,8.2,recon_debug,-3.611221501603722,3.611221501603722,7.838877849839627,3.611221501603722,-1.0,18.0,autonomous,DIAG_STEER,582,117,7.5,recon_debug,7.96911718299563,False,18.764687319825207,autonomous,DIAG_MOTOR,583,0.55,True,0.0,,91,0.7589167594909668,0.7199079394340515,0.6680474213671451,0.09086933812382174,0.03728897124528885,0.011954707,DIAG_NAV,585,avoidance,10.317775718867779,12.024853584608612,0.0,84.0,18.764687319825207,3.611221501603722,3.611221501603722,10.317775718867779,117,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,586
117,recon_debug,autonomous,118,1.4,-3.6124714715406294,118,8.2,recon_debug,-3.6124714715406294,3.6124714715406294,7.8387528528459365,3.6124714715406294,-1.0,18.0,autonomous,DIAG_STEER,587,118,7.5,recon_debug,7.969104920032992,False,18.764196801319663,autonomous,DIAG_MOTOR,588,0.55,True,0.0,,91,0.7587548528398786,0.7199659943580627,0.6674515601779734,0.09130329266190529,0.03714611753821373,0.035051658,DIAG_NAV,590,avoidance,10.321347061544657,12.01412808320352,0.0,84.0,18.764196801319663,3.6124714715406294,3.6124714715406294,10.321347061544657,118,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,591
118,recon_debug,autonomous,119,1.4,-3.6110842386260624,119,8.2,recon_debug,-3.6110842386260624,3.6110842386260624,7.838891576137393,3.6110842386260624,-1.0,18.0,autonomous,DIAG_STEER,592,119,7.5,recon_debug,7.969118529628631,False,18.764741185145226,autonomous,DIAG_MOTOR,593,0.55,True,0.0,,91,0.7617687731981277,0.7203131318092346,0.6911009178393417,0.07066785535878606,0.03730465844273567,0.0066709000000000004,DIAG_NAV,595,avoidance,10.317383538931608,12.43981652110815,0.0,83.0,18.764741185145226,3.6110842386260624,3.6110842386260624,10.317383538931608,119,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,596
119,recon_debug,autonomous,120,1.4,-3.612125038169324,120,8.2,recon_debug,-3.612125038169324,3.612125038169324,7.838787496183067,3.612125038169324,-1.0,18.0,autonomous,DIAG_STEER,597,120,7.5,recon_debug,7.969108318754324,False,18.764332750172947,autonomous,DIAG_MOTOR,598,0.55,True,0.0,,91,0.7529824078083038,0.7208840847015381,0.6610612887523922,0.0919211190559116,0.03718570992350578,0.030170627000000002,DIAG_NAV,600,avoidance,10.320357251912355,11.89910319754306,0.0,82.0,18.764332750172947,3.612125038169324,3.612125038169324,10.320357251912355,120,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,601
120,recon_debug,autonomous,121,1.4,-3.6126719061285253,121,8.2,recon_debug,-3.6126719061285253,3.6126719061285253,7.838732809387147,3.6126719061285253,-1.0,18.0,autonomous,DIAG_STEER,602,121,7.5,recon_debug,7.969102953648209,False,18.764118145928354,autonomous,DIAG_MOTOR,603,0.55,True,0.0,,91,0.7525670721250421,0.7193458676338196,0.6613441774365948,0.09122289468844731,0.03712321072816849,0.053461236,DIAG_NAV,605,avoidance,10.321919731795788,11.904195193858707,0.0,82.0,18.764118145928354,3.6126719061285253,3.6126719061285253,10.321919731795788,121,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,606
121,recon_debug,autonomous,122,1.4,-3.61144886072725,122,8.2,recon_debug,-3.61144886072725,3.61144886072725,7.838855113927274,3.61144886072725,-1.0,18.0,autonomous,DIAG_STEER,607,122,7.5,recon_debug,7.969114952464835,False,18.7645980985934,autonomous,DIAG_MOTOR,608,0.55,True,0.0,,91,0.7604472438494364,0.7187049984931946,0.6888451092773014,0.07160213457213507,0.03726298734545708,0.00036607,DIAG_NAV,610,avoidance,10.318425316363573,12.399211966991425,0.0,83.0,18.7645980985934,3.61144886072725,3.61144886072725,10.318425316363573,122,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,611
122,recon_debug,autonomous,123,1.4,-3.60932726599276,123,8.2,recon_debug,-3.60932726599276,3.60932726599276,7.839067273400723,3.60932726599276,-1.0,18.0,autonomous,DIAG_STEER,612,123,7.5,recon_debug,7.969135766594995,False,18.765430663799812,autonomous,DIAG_MOTOR,613,0.55,True,0.0,,91,0.7630073328812917,0.7197694182395935,0.6760016820331415,0.08700565084815025,0.03750545531511307,0.023418799,DIAG_NAV,615,avoidance,10.312363617122173,12.168030276596546,0.0,83.0,18.765430663799812,3.60932726599276,3.60932726599276,10.312363617122173,123,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,616
123,recon_debug,autonomous,124,1.4,-3.6090759485960002,124,8.2,recon_debug,-3.6090759485960002,3.6090759485960002,7.839092405140399,3.6090759485960002,-1.0,18.0,autonomous,DIAG_STEER,617,124,7.5,recon_debug,7.969138232170971,False,18.765529286838845,autonomous,DIAG_MOTOR,618,0.55,True,0.0,,91,0.7567405002457755,0.7197359204292297,0.6692953017992633,0.08744519844651222,0.03753417730331421,0.023327887000000002,DIAG_NAV,620,avoidance,10.311645567417145,12.047315432386739,0.0,84.0,18.765529286838845,3.6090759485960002,3.6090759485960002,10.311645567417145,124,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,621
124,recon_debug,autonomous,125,1.4,-3.609589633531868,125,8.2,recon_debug,-3.609589633531868,3.609589633531868,7.839041036646813,3.609589633531868,-1.0,18.0,autonomous,DIAG_STEER,622,125,7.5,recon_debug,7.969133192610426,False,18.76532770441704,autonomous,DIAG_MOTOR,623,0.55,True,0.0,,91,0.7618070261345969,0.7192878127098083,0.6709979961510577,0.09080902998353921,0.03747547045350075,0.017881853,DIAG_NAV,625,avoidance,10.313113238662481,12.077963930719038,0.0,83.0,18.76532770441704,3.609589633531868,3.609589633531868,10.313113238662481,125,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,626
125,recon_debug,autonomous,126,1.4,-3.610663550905883,126,8.2,recon_debug,-3.610663550905883,3.610663550905883,7.838933644909411,3.610663550905883,-1.0,18.0,autonomous,DIAG_STEER,627,126,7.5,recon_debug,7.969122656830128,False,18.764906273205117,autonomous,DIAG_MOTOR,628,0.55,True,0.0,,91,0.7614747898446189,0.7199878096580505,0.6740554223375188,0.08741936750710011,0.03735273703932762,0.041056734000000004,DIAG_NAV,630,avoidance,10.31618157401681,12.132997602075339,0.0,84.0,18.764906273205117,3.610663550905883,3.610663550905883,10.31618157401681,126,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,631
126,recon_debug,autonomous,127,1.4,-3.6118200346827503,127,8.2,recon_debug,-3.6118200346827503,3.6118200346827503,7.838817996531724,3.6118200346827503,-1.0,18.0,autonomous,DIAG_STEER,632,127,7.5,recon_debug,7.9691113110233776,False,18.764452440935106,autonomous,DIAG_MOTOR,633,0.55,True,0.0,,91,0.7568856920514788,0.7197314500808716,0.6657056041625368,0.09118008788894205,0.03722056746482849,0.064507349,DIAG_NAV,635,avoidance,10.319485813379288,11.982700874925662,0.0,84.0,18.764452440935106,3.6118200346827503,3.6118200346827503,10.319485813379288,127,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,636
127,recon_debug,autonomous,128,1.4,-3.6110603781417008,128,8.2,recon_debug,-3.6110603781417008,3.6110603781417008,7.838893962185829,3.6110603781417008,-1.0,18.0,autonomous,DIAG_STEER,637,128,7.5,recon_debug,7.969118763714444,False,18.76475054857773,autonomous,DIAG_MOTOR,638,0.55,True,0.0,,91,0.762595663468043,0.7197617888450623,0.6752203657726447,0.08737529769539833,0.037307385355234146,0.011354347,DIAG_NAV,640,avoidance,10.317315366119146,12.153966583907604,0.0,84.0,18.76475054857773,3.6110603781417008,3.6110603781417008,10.317315366119146,128,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,641
128,recon_debug,autonomous,129,1.4,-3.6108048232272263,129,8.2,recon_debug,-3.6108048232272263,3.6108048232272263,7.838919517677277,3.6108048232272263,-1.0,18.0,autonomous,DIAG_STEER,642,129,7.5,recon_debug,7.969121270863036,False,18.764850834521436,autonomous,DIAG_MOTOR,643,0.55,True,0.0,,91,0.7582718031747001,0.7202209234237671,0.6693284175438541,0.08894338563084603,0.03733659163117409,0.03368158,DIAG_NAV,645,avoidance,10.316585209220648,12.047911515789373,0.0,84.0,18.764850834521436,3.6108048232272263,3.6108048232272263,10.316585209220648,129,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,646
129,recon_debug,autonomous,130,1.4,-3.611179647967219,130,8.2,recon_debug,-3.611179647967219,3.611179647967219,7.8388820352032775,3.611179647967219,-1.0,18.0,autonomous,DIAG_STEER,647,130,7.5,recon_debug,7.96911759360517,False,18.764703744206805,autonomous,DIAG_MOTOR,648,0.55,True,0.0,,91,0.7542185467832229,0.7197136878967285,0.6655937177293441,0.08862482905387878,0.037293754518032074,0.046962653,DIAG_NAV,650,avoidance,10.317656137049198,11.980686919128193,0.0,83.0,18.764703744206805,3.611179647967219,3.611179647967219,10.317656137049198,130,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,651
130,recon_debug,autonomous,131,1.4,-3.6120261084288354,131,8.2,recon_debug,-3.6120261084288354,3.6120261084288354,7.838797389157116,3.6120261084288354,-1.0,18.0,autonomous,DIAG_STEER,652,131,7.5,recon_debug,7.9691092893150355,False,18.764371572601412,autonomous,DIAG_MOTOR,653,0.55,True,0.0,,91,0.7588234663009643,0.7199047207832336,0.6713470802456141,0.0874763860553503,0.037197016179561615,0.029275680000000002,DIAG_NAV,655,avoidance,10.32007459551096,12.084247444421052,0.0,84.0,18.764371572601412,3.6120261084288354,3.6120261084288354,10.32007459551096,131,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,656
131,recon_debug,autonomous,132,1.4,-3.6105965003371234,132,8.2,recon_debug,-3.6105965003371234,3.6105965003371234,7.838940349966287,3.6105965003371234,-1.0,18.0,autonomous,DIAG_STEER,657,132,7.5,recon_debug,7.969123314636844,False,18.764932585473765,autonomous,DIAG_MOTOR,658,0.55,True,0.0,,91,0.7520717259715585,0.719669759273529,0.6628888939540175,0.08918283201754093,0.03736039996147156,0.052732256000000005,DIAG_NAV,660,avoidance,10.315990000963211,11.932000091172315,0.0,84.0,18.764932585473765,3.6105965003371234,3.6105965003371234,10.315990000963211,132,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,661
132,recon_debug,autonomous,133,1.4,-3.611227042973041,133,8.2,recon_debug,-3.611227042973041,3.611227042973041,7.838877295702695,3.611227042973041,-1.0,18.0,autonomous,DIAG_STEER,662,133,7.5,recon_debug,7.969117128631439,False,18.764685145257552,autonomous,DIAG_MOTOR,663,0.55,True,0.0,,91,0.7582224300929479,0.7201444506645203,0.6739264575954603,0.08429597249748755,0.03728833794593811,0.07480472,DIAG_NAV,665,avoidance,10.317791551351547,12.130676236718285,0.0,83.0,18.764685145257552,3.611227042973041,3.611227042973041,10.317791551351547,133,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,666
133,recon_debug,autonomous,134,1.4,-3.6116605084389444,134,8.2,recon_debug,-3.6116605084389444,3.6116605084389444,7.838833949156105,3.6116605084389444,-1.0,18.0,autonomous,DIAG_STEER,667,134,7.5,recon_debug,7.969112876072512,False,18.764515042900477,autonomous,DIAG_MOTOR,668,0.55,True,0.0,,91,0.7565324715205601,0.7204009890556335,0.6666218217142991,0.08991064980626107,0.037238799035549164,0.021405659,DIAG_NAV,670,avoidance,10.319030024111271,11.999192790857384,0.0,84.0,18.764515042900477,3.6116605084389444,3.6116605084389444,10.319030024111271,134,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,671
134,recon_debug,autonomous,135,1.4,-3.609589633531868,135,8.2,recon_debug,-3.609589633531868,3.609589633531868,7.839041036646813,3.609589633531868,-1.0,18.0,autonomous,DIAG_STEER,672,135,7.5,recon_debug,7.969133192610426,False,18.76532770441704,autonomous,DIAG_MOTOR,673,0.55,True,0.0,,91,0.762052090631591,0.7194544672966003,0.6736545708941089,0.08839751973748207,0.03747547045350075,0.01938493,DIAG_NAV,675,avoidance,10.313113238662481,12.12578227609396,0.0,83.0,18.76532770441704,3.609589633531868,3.609589633531868,10.313113238662481,135,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,676
135,recon_debug,autonomous,136,1.4,-3.6093273311853404,136,8.2,recon_debug,-3.6093273311853404,3.6093273311853404,7.839067266881465,3.6093273311853404,-1.0,18.0,autonomous,DIAG_STEER,677,136,7.5,recon_debug,7.969135765955417,False,18.765430638216664,autonomous,DIAG_MOTOR,678,0.55,True,0.0,,91,0.7634845806492699,0.7198618650436401,0.6762748551948203,0.08720972545444966,0.03750544786453247,0.068545745,DIAG_NAV,680,avoidance,10.312363803386688,12.172947393506766,0.0,84.0,18.765430638216664,3.6093273311853404,3.6093273311853404,10.312363803386688,136,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,681
136,recon_debug,autonomous,137,1.4,-3.611221501603722,137,8.2,recon_debug,-3.611221501603722,3.611221501603722,7.838877849839627,3.611221501603722,-1.0,18.0,autonomous,DIAG_STEER,682,137,7.5,recon_debug,7.96911718299563,False,18.764687319825207,autonomous,DIAG_MOTOR,683,0.55,True,0.0,,91,0.7529249699676738,0.7200472354888916,0.6616865543319899,0.09123841563568395,0.03728897124528885,0.015639408,DIAG_NAV,685,avoidance,10.317775718867779,11.910357977975817,0.0,84.0,18.764687319825207,3.611221501603722,3.611221501603722,10.317775718867779,137,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,686
137,recon_debug,autonomous,138,1.4,-3.6110842712223525,138,8.2,recon_debug,-3.6110842712223525,3.6110842712223525,7.838891572877764,3.6110842712223525,-1.0,18.0,autonomous,DIAG_STEER,687,138,7.5,recon_debug,7.969118529308841,False,18.764741172353656,autonomous,DIAG_MOTOR,688,0.55,True,0.0,,91,0.7609909805986617,0.7192422747612,0.6699836856253396,0.091007294973322,0.037304654717445374,0.063317656,DIAG_NAV,690,avoidance,10.317383632063866,12.059706341256113,0.0,83.0,18.764741172353656,3.6110842712223525,3.6110842712223525,10.317383632063866,138,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,691
138,recon_debug,autonomous,139,1.4,-3.6131188338622446,139,8.2,recon_debug,-3.6131188338622446,3.6131188338622446,7.838688116613775,3.6131188338622446,-1.0,18.0,autonomous,DIAG_STEER,692,139,7.5,recon_debug,7.969098569016276,False,18.76394276065103,autonomous,DIAG_MOTOR,693,0.55,True,0.0,,91,0.7569946442331587,0.7207343578338623,0.6658149394647581,0.09117970476840057,0.037072133272886276,0.009501678000000001,DIAG_NAV,695,avoidance,10.323196668177843,11.984668910365645,0.0,84.0,18.76394276065103,3.6131188338622446,3.6131188338622446,10.323196668177843,139,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,696
