_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_left_clearance_m,front_min_m,front_right_clearance_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,front_turn_heading_deg,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
83,recon_debug,autonomous,84,1.4,-8.522725833812729,84,8.2,recon_debug,-8.522725833812729,8.522725833812729,7.347727416618726,8.522725833812729,-1.0,18.0,autonomous,DIAG_STEER,417,84,7.5,recon_debug,7.9209323488273675,False,16.837293953094704,autonomous,DIAG_MOTOR,418,0.55,True,0.0,0.7538173794746399,,0.05808465834707022,91,0.682588449546269,0.5547667145729065,0.6361392088352688,0.046449240711000234,0.021550795063376427,0.01487188,DIAG_NAV,420,front_turn,10.71123012341559,11.450505759034838,0.0,24.35064523946494,36.0,16.837293953094704,8.522725833812729,8.522725833812729,24.35064523946494,84,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,421
84,recon_debug,autonomous,85,1.4,-8.402411511828795,85,8.2,recon_debug,-8.402411511828795,8.402411511828795,7.35975884881712,8.402411511828795,-1.0,18.0,autonomous,DIAG_STEER,422,85,7.5,recon_debug,7.9221127052438005,False,16.884508209752035,autonomous,DIAG_MOTOR,423,0.55,True,0.0,0.7422457996167635,,0.0563346557940046,91,0.6740735488779405,0.5518879890441895,0.6287443624748513,0.0453291864030891,0.021800898015499115,0.038944403,DIAG_NAV,425,front_turn,10.704977549612522,11.317398524547324,0.0,24.00689003379656,37.0,16.884508209752035,8.402411511828795,8.402411511828795,24.00689003379656,85,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,426
85,recon_debug,autonomous,86,1.4,-8.518167795908326,86,8.2,recon_debug,-8.518167795908326,8.518167795908326,7.348183220409167,8.518167795908326,-1.0,18.0,autonomous,DIAG_STEER,427,86,7.5,recon_debug,7.920977065941657,False,16.83908263766628,autonomous,DIAG_MOTOR,428,0.55,True,0.0,0.7523627251386642,,0.0570020887379845,91,0.6811363986560277,0.5531818270683289,0.6353798635067448,0.04575653514928288,0.02165246196091175,0.025823875000000003,DIAG_NAV,430,front_turn,10.708688450977206,11.436837543121406,0.0,24.33762227402379,36.0,16.83908263766628,8.518167795908326,8.518167795908326,24.33762227402379,86,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,431
86,recon_debug,autonomous,87,1.4,-8.26776248346603,87,8.2,recon_debug,-8.26776248346603,8.26776248346603,7.373223751653397,8.26776248346603,-1.0,18.0,autonomous,DIAG_STEER,432,87,7.5,recon_debug,7.923433693817511,False,16.937347752700454,autonomous,DIAG_MOTOR,433,0.55,True,0.0,0.736715997520246,,0.06179661111485574,91,0.6708324113312889,0.552763044834137,0.6215766715552762,0.04925573977601269,0.02166362665593624,0.009036275,DIAG_NAV,435,front_turn,10.708409333601594,11.188380087994972,0.0,23.622178524188655,37.0,16.937347752700454,8.26776248346603,8.26776248346603,23.622178524188655,87,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,436
87,recon_debug,autonomous,88,1.4,-8.281297907290153,88,8.2,recon_debug,-8.281297907290153,8.281297907290153,7.371870209270984,8.281297907290153,-1.0,18.0,autonomous,DIAG_STEER,437,88,7.5,recon_debug,7.92330090310651,False,16.93203612426038,autonomous,DIAG_MOTOR,438,0.55,True,0.0,0.755191045999527,,0.07916672703706557,91,0.6827406048774719,0.5533053874969482,0.6200126334002205,0.06272797147725143,0.021825410425662994,0.031460963,DIAG_NAV,440,front_turn,10.704364739358425,11.160227401203969,0.0,23.660851163686154,36.0,16.93203612426038,8.281297907290153,8.281297907290153,23.660851163686154,88,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,441
88,recon_debug,autonomous,89,1.4,-8.193381176216322,89,8.2,recon_debug,-8.193381176216322,8.193381176216322,7.380661882378368,8.193381176216322,-1.0,18.0,autonomous,DIAG_STEER,442,89,7.5,recon_debug,7.924163419521211,False,16.966536780848447,autonomous,DIAG_MOTOR,443,0.55,True,0.0,0.7497275859117508,,0.08088014295531644,91,0.6801394275256566,0.5524803996086121,0.6162092533724315,0.06393017415322509,0.021860957145690918,0.054553330000000004,DIAG_NAV,445,front_turn,10.703476071357727,11.091766560703768,0.0,23.409660503475205,36.0,16.966536780848447,8.193381176216322,8.193381176216322,23.409660503475205,89,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,446
89,recon_debug,autonomous,90,1.4,-8.508123480178641,90,8.2,recon_debug,-8.508123480178641,8.508123480178641,7.3491876519821355,8.508123480178641,-1.0,18.0,autonomous,DIAG_STEER,447,90,7.5,recon_debug,7.921075606766429,False,16.84302427065717,autonomous,DIAG_MOTOR,448,0.55,True,0.0,0.7617673561686561,,0.06722666390917519,91,0.6893949376212226,0.554225504398346,0.6359679307271209,0.0534270068941017,0.021776333451271057,0.001019767,DIAG_NAV,450,front_turn,10.705591663718224,11.447422753088176,0.0,24.308924229081832,35.0,16.84302427065717,8.508123480178641,8.508123480178641,24.308924229081832,90,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,451
90,recon_debug,autonomous,91,1.4,-8.526146061238691,91,8.2,recon_debug,-8.526146061238691,8.526146061238691,7.34738539387613,8.526146061238691,-1.0,18.0,autonomous,DIAG_STEER,452,91,7.5,recon_debug,7.9208987943234535,False,16.835951772938152,autonomous,DIAG_MOTOR,453,0.55,True,0.0,0.7647336920102438,,0.06872176864381993,91,0.6906399958663516,0.5510304570198059,0.6361206595449604,0.054519336321391165,0.02179531939327717,0.025177085000000002,DIAG_NAV,455,front_turn,10.70511701516807,11.450171871809289,0.0,24.360417317824833,35.0,16.835951772938152,8.526146061238691,8.526146061238691,24.360417317824833,91,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,456
91,recon_debug,autonomous,92,1.4,-8.537628813755386,92,8.2,recon_debug,-8.537628813755386,8.537628813755386,7.346237118624461,8.537628813755386,-1.0,18.0,autonomous,DIAG_STEER,457,92,7.5,recon_debug,7.920786141562021,False,16.831445662480842,autonomous,DIAG_MOTOR,458,0.55,True,0.0,0.7552869021892548,,0.05833761127044757,91,0.6837902886526925,0.5526229739189148,0.6371563408050746,0.046633947847618,0.021828608587384224,0.048795854,DIAG_NAV,460,front_turn,10.704284785315394,11.468814134491343,0.0,24.39322518215825,36.0,16.831445662480842,8.537628813755386,8.537628813755386,24.39322518215825,92,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,461
92,recon_debug,autonomous,93,1.4,-8.462353336173692,93,8.2,recon_debug,-8.462353336173692,8.462353336173692,7.35376466638263,8.462353336173692,-1.0,18.0,autonomous,DIAG_STEER,462,93,7.5,recon_debug,7.921524639618599,False,16.86098558474396,autonomous,DIAG_MOTOR,463,0.55,True,0.0,0.7553103715181351,,0.06450601754477248,91,0.6835746049880982,0.5542286038398743,0.632228727400937,0.051345877587161165,0.0219896100461483,0.01990103,DIAG_NAV,465,front_turn,10.700259748846292,11.380117093216867,0.0,24.17815238906769,36.0,16.86098558474396,8.462353336173692,8.462353336173692,24.17815238906769,93,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,466
93,recon_debug,autonomous,94,1.4,-8.444629168353275,94,8.2,recon_debug,-8.444629168353275,8.444629168353275,7.355537083164672,8.444629168353275,-1.0,18.0,autonomous,DIAG_STEER,467,94,7.5,recon_debug,7.921698524446837,False,16.867940977873488,autonomous,DIAG_MOTOR,468,0.55,True,0.0,0.7536139965057373,,0.0642565133748576,91,0.6827284285000392,0.553638756275177,0.6315738454415806,0.05115458305845869,0.021863162517547607,0.043011581,DIAG_NAV,470,front_turn,10.70342093706131,11.36832921794845,0.0,24.12751190958079,36.0,16.867940977873488,8.444629168353275,8.444629168353275,24.12751190958079,94,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,471
94,recon_debug,autonomous,95,1.4,-8.358987692647087,95,8.2,recon_debug,-8.358987692647087,8.358987692647087,7.36410123073529,8.358987692647087,-1.0,18.0,autonomous,DIAG_STEER,472,95,7.5,recon_debug,7.92253871922744,False,16.901548769097584,autonomous,DIAG_MOTOR,473,0.55,True,0.0,0.7446797646974262,,0.062313422440521175,91,0.6757958373602699,0.5516933798789978,0.6262378754318142,0.04955796192845573,0.021767988801002502,0.024939328,DIAG_NAV,475,front_turn,10.705800279974937,11.272281757772655,0.0,23.88282197899168,37.0,16.901548769097584,8.358987692647087,8.358987692647087,23.88282197899168,95,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,476
95,recon_debug,autonomous,96,1.4,-8.499586777112473,96,8.2,recon_debug,-8.499586777112473,8.499586777112473,7.350041322288752,8.499586777112473,-1.0,18.0,autonomous,DIAG_STEER,477,96,7.5,recon_debug,7.921159356997268,False,16.846374279890714,autonomous,DIAG_MOTOR,478,0.55,True,0.0,0.7626905072303045,,0.06884668869051067,91,0.6890242099761963,0.5539675951004028,0.6343908884640163,0.05463332151218007,0.02180805429816246,0.013675466,DIAG_NAV,480,front_turn,10.704798642545938,11.419035992352292,0.0,24.284533648892783,35.0,16.846374279890714,8.499586777112473,8.499586777112473,24.284533648892783,96,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,481
96,recon_debug,autonomous,97,1.4,-8.51291401548819,97,8.2,recon_debug,-8.51291401548819,8.51291401548819,7.34870859845118,8.51291401548819,-1.0,18.0,autonomous,DIAG_STEER,482,97,7.5,recon_debug,7.921028608711688,False,16.841144348467516,autonomous,DIAG_MOTOR,483,0.55,True,0.0,0.7638270258903503,,0.06889526952396739,91,0.6909044120046828,0.5512803792953491,0.6362316474292634,0.05467276457541933,0.021844612434506416,0.036655463,DIAG_NAV,485,front_turn,10.70388468913734,11.452169653726742,0.0,24.322611472823404,35.0,16.841144348467516,8.51291401548819,8.51291401548819,24.322611472823404,97,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,486
97,recon_debug,autonomous,98,1.4,-8.4797477123735,98,8.2,recon_debug,-8.4797477123735,8.4797477123735,7.352025228762649,8.4797477123735,-1.0,18.0,autonomous,DIAG_STEER,487,98,7.5,recon_debug,7.921353990246033,False,16.85415960984131,autonomous,DIAG_MOTOR,488,0.55,True,0.0,0.7540853679180145,,0.06186106486711651,91,0.683248335974557,0.5534669160842896,0.6336920194441061,0.04955631653045086,0.021835587918758392,0.059794865,DIAG_NAV,490,front_turn,10.70411030203104,11.40645634999391,0.0,24.22785060678143,36.0,16.85415960984131,8.4797477123735,8.4797477123735,24.22785060678143,98,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,491
98,recon_debug,autonomous,99,1.4,-8.452107887325639,99,8.2,recon_debug,-8.452107887325639,8.452107887325639,7.354789211267436,8.452107887325639,-1.0,18.0,autonomous,DIAG_STEER,492,99,7.5,recon_debug,7.921625153681162,False,16.865006147246454,autonomous,DIAG_MOTOR,493,0.55,True,0.0,0.7572696417570114,,0.06730165095491843,91,0.6846715501376561,0.5528666973114014,0.6311326934978189,0.05353885663983723,0.021904950961470604,0.019080483000000002,DIAG_NAV,495,front_turn,10.702376225963235,11.36038848296074,0.0,24.148879678073254,36.0,16.865006147246454,8.452107887325639,8.452107887325639,24.148879678073254,99,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,496
99,recon_debug,autonomous,100,1.4,-8.434928587798707,100,8.2,recon_debug,-8.434928587798707,8.434928587798707,7.356507141220129,8.434928587798707,-1.0,18.0,autonomous,DIAG_STEER,497,100,7.5,recon_debug,7.921793693021217,False,16.871747720848692,autonomous,DIAG_MOTOR,498,0.55,True,0.0,0.7565044820308685,,0.0679388830268925,91,0.6841763479369027,0.5548738241195679,0.6301992904439214,0.05397705749298135,0.021838830783963203,0.054106704000000005,DIAG_NAV,500,front_turn,10.70402923040092,11.343587227990586,0.0,24.099795965139162,36.0,16.871747720848692,8.434928587798707,8.434928587798707,24.099795965139162,100,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,501
100,recon_debug,autonomous,101,1.4,-8.411521458890638,101,8.2,recon_debug,-8.411521458890638,8.411521458890638,7.358847854110936,8.411521458890638,-1.0,18.0,autonomous,DIAG_STEER,502,101,7.5,recon_debug,7.922023331141944,False,16.880933245677767,autonomous,DIAG_MOTOR,503,0.55,True,0.0,0.7503690630197525,,0.06371425004908815,91,0.6807546513421195,0.552466869354248,0.6299617800216183,0.05079287132050129,0.02144298143684864,0.001529891,DIAG_NAV,505,front_turn,10.713925464078784,11.33931204038913,0.0,24.032918453973252,36.0,16.880933245677767,8.411521458890638,8.411521458890638,24.032918453973252,101,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,506
101,recon_debug,autonomous,102,1.4,-8.44834204960445,102,8.2,recon_debug,-8.44834204960445,8.44834204960445,7.355165795039555,8.44834204960445,-1.0,18.0,autonomous,DIAG_STEER,507,102,7.5,recon_debug,7.921662098831532,False,16.866483953261284,autonomous,DIAG_MOTOR,508,0.55,True,0.0,0.7578400492668151,,0.06817947378890081,91,0.685132622718811,0.5532730221748352,0.6309964330866933,0.05413618963211775,0.021757036447525024,0.024574554000000002,DIAG_NAV,510,front_turn,10.706074088811874,11.35793579556048,0.0,24.138120141727004,36.0,16.866483953261284,8.44834204960445,8.44834204960445,24.138120141727004,102,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,511
102,recon_debug,autonomous,103,1.4,-8.412193799761095,103,8.2,recon_debug,-8.412193799761095,8.412193799761095,7.358780620023889,8.412193799761095,-1.0,18.0,autonomous,DIAG_STEER,512,103,7.5,recon_debug,7.9220167350705255,False,16.880669402821027,autonomous,DIAG_MOTOR,513,0.55,True,0.0,0.754887256026268,,0.06817755808658672,91,0.6837176646505083,0.5517804622650146,0.6295599466045608,0.054157718045947455,0.02166798710823059,0.027339635,DIAG_NAV,515,front_turn,10.708300322294235,11.332079038882094,0.0,24.034839427888844,36.0,16.880669402821027,8.412193799761095,8.412193799761095,24.034839427888844,103,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,516
103,recon_debug,autonomous,104,1.4,-8.430751285237962,104,8.2,recon_debug,-8.430751285237962,8.430751285237962,7.356924871476203,8.430751285237962,-1.0,18.0,autonomous,DIAG_STEER,517,104,7.5,recon_debug,7.921834674891037,False,16.873386995641468,autonomous,DIAG_MOTOR,518,0.55,True,0.0,0.7459774299671775,,0.05775283525387446,91,0.6764360420844134,0.5553683042526245,0.6301778422899885,0.04625819979442491,0.02181403525173664,0.070697454,DIAG_NAV,520,front_turn,10.704649118706584,11.343201161219794,0.0,24.08786081496561,37.0,16.873386995641468,8.430751285237962,8.430751285237962,24.08786081496561,104,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,521
104,recon_debug,autonomous,105,1.4,-8.430470318781833,105,8.2,recon_debug,-8.430470318781833,8.430470318781833,7.356952968121816,8.430470318781833,-1.0,18.0,autonomous,DIAG_STEER,522,105,7.5,recon_debug,7.921837431342254,False,16.87349725369016,autonomous,DIAG_MOTOR,523,0.55,True,0.0,0.7565767407417298,,0.06837508206566174,91,0.6847120012555804,0.5529541969299316,0.630419132316352,0.054292868939228356,0.021730056032538414,0.041069805,DIAG_NAV,525,front_turn,10.70674859918654,11.347544381694338,0.0,24.08705805366238,36.0,16.87349725369016,8.430470318781833,8.430470318781833,24.08705805366238,105,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,526
105,recon_debug,autonomous,106,1.4,-8.35103509988832,106,8.2,recon_debug,-8.35103509988832,8.35103509988832,7.3648964900111675,8.35103509988832,-1.0,18.0,autonomous,DIAG_STEER,527,106,7.5,recon_debug,7.922616738982156,False,16.90466955928625,autonomous,DIAG_MOTOR,528,0.55,True,0.0,0.740357540155712,,0.05864038914442062,91,0.6735797752352322,0.5533294677734375,0.6266886814016532,0.04689109383357896,0.021734649315476418,0.065329492,DIAG_NAV,530,front_turn,10.70663376711309,11.280396265229758,0.0,23.8601002853952,37.0,16.90466955928625,8.35103509988832,8.35103509988832,23.8601002853952,106,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,531
106,recon_debug,autonomous,107,1.4,-8.43621648029904,107,8.2,recon_debug,-8.43621648029904,8.43621648029904,7.356378351970095,8.43621648029904,-1.0,18.0,autonomous,DIAG_STEER,532,107,7.5,recon_debug,7.921781058015248,False,16.871242320609923,autonomous,DIAG_MOTOR,533,0.55,True,0.0,0.7571233838796616,,0.06845265079402563,91,0.6847193377358572,0.5534229874610901,0.6304083705214517,0.05431096721440554,0.02199150063097477,0.011862059000000001,DIAG_NAV,535,front_turn,10.70021248422563,11.347350669386131,0.0,24.103475657997258,36.0,16.871242320609923,8.43621648029904,8.43621648029904,24.103475657997258,107,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,536
107,recon_debug,autonomous,108,1.4,-8.462932428774055,108,8.2,recon_debug,-8.462932428774055,8.462932428774055,7.353706757122594,8.462932428774055,-1.0,18.0,autonomous,DIAG_STEER,537,108,7.5,recon_debug,7.921518958369225,False,16.86075833476897,autonomous,DIAG_MOTOR,538,0.55,True,0.0,0.758213809132576,,0.06736218229387746,91,0.6853543724332537,0.552304208278656,0.6317430824906166,0.053611289942637086,0.02191799320280552,0.029282911000000002,DIAG_NAV,540,front_turn,10.702050169929862,11.371375484831098,0.0,24.179806939354446,36.0,16.86075833476897,8.462932428774055,8.462932428774055,24.179806939354446,108,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,541
108,recon_debug,autonomous,109,1.4,-8.345526708038769,109,8.2,recon_debug,-8.345526708038769,8.345526708038769,7.365447329196122,8.345526708038769,-1.0,18.0,autonomous,DIAG_STEER,542,109,7.5,recon_debug,7.92267077964462,False,16.90683118578479,autonomous,DIAG_MOTOR,543,0.55,True,0.0,0.7448152554662604,,0.06354776909574866,91,0.6759306017090293,0.5546804070472717,0.625204389108268,0.050726212600761274,0.021911947056651115,0.058522526000000005,DIAG_NAV,545,front_turn,10.702201323583722,11.253679003948825,0.0,23.84436202296791,37.0,16.90683118578479,8.345526708038769,8.345526708038769,23.84436202296791,109,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,546
109,recon_debug,autonomous,110,1.4,-8.425079753216018,110,8.2,recon_debug,-8.425079753216018,8.425079753216018,7.357492024678398,8.425079753216018,-1.0,18.0,autonomous,DIAG_STEER,547,110,7.5,recon_debug,7.921890316057464,False,16.875612642298563,autonomous,DIAG_MOTOR,548,0.55,True,0.0,0.7556861221790314,,0.06792450967160138,91,0.6846285394259861,0.5543527007102966,0.6306529359215692,0.053975603504416846,0.02156383916735649,0.005284703,DIAG_NAV,550,front_turn,10.710904020816088,11.351752846588246,0.0,24.07165643776005,36.0,16.875612642298563,8.425079753216018,8.425079753216018,24.07165643776005,110,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,551
110,recon_debug,autonomous,111,1.4,-8.607864980303654,111,8.2,recon_debug,-8.607864980303654,8.607864980303654,7.339213501969634,8.607864980303654,-1.0,18.0,autonomous,DIAG_STEER,552,111,7.5,recon_debug,7.920097082200809,False,16.803883288032356,autonomous,DIAG_MOTOR,553,0.55,True,0.0,0.7709778093156361,,0.06829495378064387,91,0.695668520198928,0.5572852492332458,0.6414293969929632,0.054239123205964766,0.021717561408877373,0.053940667000000005,DIAG_NAV,555,front_turn,10.707060964778066,11.545729145873338,0.0,24.59389994372473,35.0,16.803883288032356,8.607864980303654,8.607864980303654,24.59389994372473,111,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,556
111,recon_debug,autonomous,112,1.4,-8.593872304389913,112,8.2,recon_debug,-8.593872304389913,8.593872304389913,7.340612769561008,8.593872304389913,-1.0,18.0,autonomous,DIAG_STEER,557,112,7.5,recon_debug,7.920234358831932,False,16.809374353277292,autonomous,DIAG_MOTOR,558,0.55,True,0.0,0.762858373778207,,0.06131777750147927,91,0.690503693289227,0.5546851754188538,0.6416210830436597,0.0488826102455673,0.021567989140748978,0.071684756,DIAG_NAV,560,front_turn,10.710800271481276,11.549179494785875,0.0,24.55392086968547,35.0,16.809374353277292,8.593872304389913,8.593872304389913,24.55392086968547,112,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,561
112,recon_debug,autonomous,113,1.4,-8.470467212606941,113,8.2,recon_debug,-8.470467212606941,8.470467212606941,7.352953278739305,8.470467212606941,-1.0,18.0,autonomous,DIAG_STEER,562,113,7.5,recon_debug,7.921445037573288,False,16.85780150293152,autonomous,DIAG_MOTOR,563,0.55,True,0.0,0.7542518138885498,,0.06278510265533001,91,0.6835272278104509,0.5529323816299438,0.6335985611511036,0.049928666659347386,0.021649086847901344,0.023436991,DIAG_NAV,565,front_turn,10.708772828802466,11.404774100719864,0.0,24.20133489316269,36.0,16.85780150293152,8.470467212606941,8.470467212606941,24.20133489316269,113,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,566
113,recon_debug,autonomous,114,1.4,-8.386680989197508,114,8.2,recon_debug,-8.386680989197508,8.386680989197508,7.3613319010802485,8.386680989197508,-1.0,18.0,autonomous,DIAG_STEER,567,114,7.5,recon_debug,7.922267031204464,False,16.890681248178556,autonomous,DIAG_MOTOR,568,0.55,True,0.0,0.7556808888912201,,0.07105386936489273,91,0.6841295872415815,0.5560341477394104,0.6277171276053604,0.05641245963622113,0.021502647548913956,0.046484802000000006,DIAG_NAV,570,front_turn,10.712433811277151,11.298908296896487,0.0,23.961945683421455,36.0,16.890681248178556,8.386680989197508,8.386680989197508,23.961945683421455,114,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,571
114,recon_debug,autonomous,115,1.4,-8.542238431882259,115,8.2,recon_debug,-8.542238431882259,8.542238431882259,7.345776156811773,8.542238431882259,-1.0,18.0,autonomous,DIAG_STEER,572,115,7.5,recon_debug,7.920740918414489,False,16.829636736579538,autonomous,DIAG_MOTOR,573,0.55,True,0.0,0.7679973869096666,,0.07067180063356371,91,0.6929667111900117,0.5516542196273804,0.63678686016254,0.05617985102747168,0.02171318233013153,0.070645082,DIAG_NAV,575,front_turn,10.707170441746712,11.462163482925721,0.0,24.4063955196636,35.0,16.829636736579538,8.542238431882259,8.542238431882259,24.4063955196636,115,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,576
115,recon_debug,autonomous,116,1.4,-8.237590449903575,116,8.2,recon_debug,-8.237590449903575,8.237590449903575,7.376240955009642,8.237590449903575,-1.0,18.0,autonomous,DIAG_STEER,577,116,7.5,recon_debug,7.92372969975284,False,16.949187990113597,autonomous,DIAG_MOTOR,578,0.55,True,0.0,0.7542144298553467,,0.08175806659791204,91,0.6835627044950213,0.5536797046661377,0.6190005020454985,0.06456220244952277,0.021826621145009995,0.016430529000000003,DIAG_NAV,580,front_turn,10.70433447137475,11.142009036818973,0.0,23.535972714010214,36.0,16.949187990113597,8.237590449903575,8.237590449903575,23.535972714010214,116,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,581
116,recon_debug,autonomous,117,1.4,-8.270249253343271,117,8.2,recon_debug,-8.270249253343271,8.270249253343271,7.372975074665672,8.270249253343271,-1.0,18.0,autonomous,DIAG_STEER,582,117,7.5,recon_debug,7.923409297097883,False,16.936371883915292,autonomous,DIAG_MOTOR,583,0.55,True,0.0,0.7549241989850998,,0.07980181095707747,91,0.683441196169172,0.5550523996353149,0.6202394741923869,0.0632017219767851,0.021846547722816467,0.064955474,DIAG_NAV,585,front_turn,10.703836306929588,11.164310535462963,0.0,23.62928358098078,36.0,16.936371883915292,8.270249253343271,8.270249253343271,23.62928358098078,117,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,586
117,recon_debug,autonomous,118,1.4,-8.130094036562722,118,8.2,recon_debug,-8.130094036562722,8.130094036562722,7.386990596343727,8.130094036562722,-1.0,18.0,autonomous,DIAG_STEER,587,118,7.5,recon_debug,7.924784304717055,False,16.991372188682206,autonomous,DIAG_MOTOR,588,0.55,True,0.0,0.7459749014754045,,0.08229375563354956,91,0.6768331177094403,0.5528294444084167,0.6118804636027882,0.06495265410665203,0.02188313566148281,0.010483592,DIAG_NAV,590,front_turn,10.70292160846293,11.013848344850189,0.0,23.228840104464922,37.0,16.991372188682206,8.130094036562722,8.130094036562722,23.228840104464922,118,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,591
118,recon_debug,autonomous,119,1.4,-8.23711299029334,119,8.2,recon_debug,-8.23711299029334,8.23711299029334,7.376288700970665,8.23711299029334,-1.0,18.0,autonomous,DIAG_STEER,592,119,7.5,recon_debug,7.923734383920986,False,16.949375356839433,autonomous,DIAG_MOTOR,593,0.55,True,0.0,0.7537697911262512,,0.08135240416352947,91,0.6834819010325841,0.5566521883010864,0.6192061515665856,0.06427574946599848,0.02162662148475647,0.034299172,DIAG_NAV,595,front_turn,10.709334462881088,11.14571072819854,0.0,23.53460854369526,36.0,16.949375356839433,8.23711299029334,8.23711299029334,23.53460854369526,119,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,596
119,recon_debug,autonomous,120,1.4,-8.537828274366136,120,8.2,recon_debug,-8.537828274366136,8.537828274366136,7.346217172563386,8.537828274366136,-1.0,18.0,autonomous,DIAG_STEER,597,120,7.5,recon_debug,7.920784184732544,False,16.831367389301775,autonomous,DIAG_MOTOR,598,0.55,True,0.0,0.7543122321367264,,0.05734665871908267,91,0.6837034923689705,0.5561054348945618,0.6377048487405454,0.04599864362842507,0.021613840013742447,0.058193435,DIAG_NAV,600,front_turn,10.709653999656439,11.478687277329819,0.0,24.393795069617532,36.0,16.831367389301775,8.537828274366136,8.537828274366136,24.393795069617532,120,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,601
