_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
102,nav_dryrun,dryrun,103,1.7,0.0,103,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,512,103,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,513,1.710111385300046,1.5772500038146973,-89,0.6529137180295101,0.497989684343338,0.553390659977938,0.09952305805157213,0.043930768966674805,0.006166836,DIAG_NAV,515,avoidance,10.15173077583313,9.961031879602885,0.0,5.0,22.341883973280588,3.553105771541595,3.553105771541595,10.15173077583313,103,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,516
103,nav_dryrun,dryrun,104,1.7,0.0,104,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,517,104,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,518,1.7062754914874123,1.5772500038146973,-89,0.6826416470787742,0.4969794750213623,0.5825517157660448,0.10008993131272934,0.0438021756708622,0.029758942000000004,DIAG_NAV,520,avoidance,10.154945608228445,10.485930883788807,0.0,6.0,22.341358883989354,3.5542309628799553,3.5542309628799553,10.154945608228445,104,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,521
104,nav_dryrun,dryrun,105,1.7,0.0,105,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,522,105,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,523,1.6873064853928306,1.5255000591278076,-89,0.6739246755145317,0.49764546751976013,0.5748140629783538,0.09911061253617792,0.043945249170064926,0.051942528,DIAG_NAV,525,avoidance,10.151368770748377,10.346653133610369,0.0,7.0,22.341943100777765,3.5529790697619315,3.5529790697619315,10.151368770748377,105,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,526
105,nav_dryrun,dryrun,106,1.7,0.0,106,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,527,106,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,528,1.7162203788757324,1.622249960899353,-89,0.644070565700531,0.4978114068508148,0.5451125321434993,0.09895803355703167,0.04396691173315048,0.024030113000000002,DIAG_NAV,530,avoidance,10.150827206671238,9.812025578582988,0.0,9.0,22.342031556243697,3.552789522334933,3.552789522334933,10.150827206671238,106,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,531
106,nav_dryrun,dryrun,107,1.7,0.0,107,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,532,107,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,533,1.7160044454392933,1.6122499704360962,-89,0.6448356885285604,0.4965933859348297,0.5450422922227562,0.09979339630580415,0.04395410418510437,0.011126487000000001,DIAG_NAV,535,avoidance,10.15114739537239,9.810761260009613,0.0,6.0,22.341979258755842,3.5529015883803363,3.5529015883803363,10.15114739537239,107,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,536
107,nav_dryrun,dryrun,108,1.7,0.0,108,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,537,108,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,538,1.716380170413426,1.6122499704360962,-89,0.6458871847107297,0.49689799547195435,0.5467215423323527,0.09916564237837698,0.0437755323946476,0.070453851,DIAG_NAV,540,avoidance,10.15561169013381,9.84098776198235,0.0,7.0,22.341250090611478,3.554464091546833,3.554464091546833,10.15561169013381,108,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,541
108,nav_dryrun,dryrun,109,1.7,0.0,109,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,542,109,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,543,1.7103451660701208,1.591249942779541,-89,0.6805946298620917,0.49852454662323,0.5814176945218321,0.09917693534025959,0.043927185237407684,0.016537867,DIAG_NAV,545,avoidance,10.151820369064808,10.465518501392978,0.0,8.0,22.341869339719416,3.5531371291726823,3.5531371291726823,10.151820369064808,109,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,546
109,nav_dryrun,dryrun,110,1.7,0.0,110,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,547,110,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,548,1.688144868070429,1.5299999713897705,-89,0.7000102658163417,0.4992210865020752,0.6002978897535652,0.09971237606277653,0.04398096352815628,0.039844581000000004,DIAG_NAV,550,avoidance,10.150475911796093,10.805362015564175,0.0,5.0,22.34208893440664,3.552666569128632,3.552666569128632,10.150475911796093,110,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,551
110,nav_dryrun,dryrun,111,1.7,0.0,111,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,552,111,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,553,1.6904354854063555,1.5299999713897705,-89,0.7009925544261932,0.49761343002319336,0.6014901657460952,0.0995023886800981,0.04386039823293686,0.063989399,DIAG_NAV,555,avoidance,10.153490044176579,10.826822983429713,0.0,8.0,22.341596626117827,3.553721515461802,3.553721515461802,10.153490044176579,111,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,556
111,nav_dryrun,dryrun,112,1.7,0.0,112,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,557,112,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,558,1.5382763433456421,1.5145000219345093,-89,0.6449796890928632,0.4980613887310028,0.548860873849619,0.09611881524324417,0.043827712535858154,0.009836671,DIAG_NAV,560,avoidance,10.154307186603546,9.879495729293142,0.0,6.0,22.34146315952142,3.5540075153112407,3.5540075153112407,10.154307186603546,112,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,561
112,nav_dryrun,dryrun,113,1.7,0.0,113,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,562,113,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,563,1.5578942721088727,1.6152499914169312,-89,0.6457549610308239,0.49873098731040955,0.5490320953710073,0.0967228656598166,0.0437755323946476,0.032891176,DIAG_NAV,565,avoidance,10.15561169013381,9.882577716678131,0.0,7.0,22.341250090611478,3.554464091546833,3.554464091546833,10.15561169013381,113,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,566
113,nav_dryrun,dryrun,114,1.7,0.0,114,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,567,114,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,568,1.7113010258901686,1.5787500143051147,-89,0.6362547983483571,0.497802197933197,0.5360511553249737,0.10020364302338339,0.043729450553655624,0.055910477,DIAG_NAV,570,avoidance,10.15676373615861,9.648920795849527,0.0,5.0,22.341061923094095,3.554867307655513,3.554867307655513,10.15676373615861,114,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,571
114,nav_dryrun,dryrun,115,1.7,0.0,115,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,572,115,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,573,1.6887774033979936,1.528249979019165,-89,0.6724886734818303,0.4975740313529968,0.5735080320875611,0.09898064139426924,0.04398096352815628,0.028115084000000002,DIAG_NAV,575,avoidance,10.150475911796093,10.3231445775761,0.0,7.0,22.34208893440664,3.552666569128632,3.552666569128632,10.150475911796093,115,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,576
115,nav_dryrun,dryrun,116,1.7,0.0,116,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,577,116,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,578,1.6899165077642961,1.528249979019165,-89,0.6437639473449617,0.49773338437080383,0.544807653790679,0.09895629355428266,0.04386039823293686,0.010606387,DIAG_NAV,580,avoidance,10.153490044176579,9.806537768232221,0.0,8.0,22.341596626117827,3.553721515461802,3.553721515461802,10.153490044176579,116,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,581
116,nav_dryrun,dryrun,117,1.7,0.0,117,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,582,117,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,583,1.7183469760985601,1.6265000104904175,-89,0.6440789316381726,0.49668610095977783,0.5444091010932661,0.09966983054490651,0.04403834417462349,0.071257362,DIAG_NAV,585,avoidance,10.149041395634413,9.79936381967879,0.0,8.0,22.342323238713046,3.552164488472044,3.552164488472044,10.149041395634413,117,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,586
117,nav_dryrun,dryrun,118,1.7,0.0,118,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,587,118,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,588,1.5565441399812698,1.6085000038146973,-89,0.6457207578988302,0.4967104494571686,0.5457794258595348,0.09994133203929546,0.04388267174363136,0.02144511,DIAG_NAV,590,avoidance,10.152933206409216,9.824029665471626,0.0,7.0,22.341687576286496,3.553526622243225,3.553526622243225,10.152933206409216,118,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,591
118,nav_dryrun,dryrun,119,1.7,0.0,119,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,592,119,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,593,1.7143546115784418,1.6019999980926514,-89,0.6516825355762659,0.49833813309669495,0.5515953877858386,0.10008714779042731,0.04387230426073074,0.044497930000000005,DIAG_NAV,595,avoidance,10.153192393481731,9.928716980145095,0.0,7.0,22.341645242397984,3.5536173377186056,3.5536173377186056,10.153192393481731,119,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,596
119,nav_dryrun,dryrun,120,1.7,0.0,120,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,597,120,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,598,1.5772562821706135,1.5225000381469727,-89,0.6520350319008494,0.49682214856147766,0.5528027644585622,0.09923226744228718,0.04393870756030083,0.06876291600000001,DIAG_NAV,600,avoidance,10.15153231099248,9.95044976025412,0.0,8.0,22.341916389204563,3.5530363088473673,3.5530363088473673,10.15153231099248,120,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,601
120,nav_dryrun,dryrun,121,1.7,0.0,121,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,602,121,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,603,1.6815963658419522,1.5190000534057617,-89,0.7080121517181397,0.49449843168258667,0.6092472063121843,0.09876494540595541,0.0438230037689209,0.009610315000000001,DIAG_NAV,605,avoidance,10.154424905776978,10.966449713619317,0.0,8.0,22.34144393205643,3.5540487170219417,3.5540487170219417,10.154424905776978,121,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,606
121,nav_dryrun,dryrun,122,1.7,0.0,122,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,607,122,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,608,1.7190839563097273,1.6292500495910645,-89,0.7876755719383558,0.49758702516555786,0.6919781891446488,0.095697382793707,0.043954212218523026,0.0373553,DIAG_NAV,610,avoidance,10.151144694536924,12.455607404603679,0.0,6.0,22.341979699892303,3.552900643087923,3.552900643087923,10.151144694536924,122,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,611
122,nav_dryrun,dryrun,123,1.7,0.0,123,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,612,123,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,613,1.6886446638540789,1.5225000381469727,-89,0.78371007391747,0.49802449345588684,0.685616492805478,0.09809358111199211,0.044055771082639694,0.062203351000000004,DIAG_NAV,615,avoidance,10.148605722934008,12.341096870498603,0.0,7.0,22.342394398587444,3.5520120030269022,3.5520120030269022,10.148605722934008,123,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,616
123,nav_dryrun,dryrun,124,1.7,0.0,124,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,617,124,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,618,1.7084204923538935,1.5992499589920044,-89,0.6756563775761183,0.49955543875694275,0.575169949080987,0.10048642849513129,0.04369712993502617,0.03247365,DIAG_NAV,620,avoidance,10.157571751624346,10.353059083457765,0.0,6.0,22.34092994723469,3.5551501130685206,3.5551501130685206,10.157571751624346,124,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,621
124,nav_dryrun,dryrun,125,1.7,0.0,125,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,622,125,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,623,1.580214723944664,1.5195000171661377,-89,0.6464610568114689,0.4969080090522766,0.5474820827402654,0.0989789740712035,0.04401668161153793,0.055771381,DIAG_NAV,625,avoidance,10.149582959711552,9.854677489324779,0.0,8.0,22.342234783247115,3.5523540358990426,3.5523540358990426,10.149582959711552,125,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,626
125,nav_dryrun,dryrun,126,1.7,0.0,126,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,627,126,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,628,1.7093839134488786,1.627750039100647,-89,0.6744781441466753,0.4999021589756012,0.5765894623282181,0.09788868181845721,0.043722063302993774,0.0013148720000000001,DIAG_NAV,630,avoidance,10.156948417425156,10.378610321907924,0.0,7.0,22.341031758487226,3.554931946098804,3.554931946098804,10.156948417425156,126,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,631
126,nav_dryrun,dryrun,127,1.7,0.0,127,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,632,127,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,633,1.7098298413412911,1.6047500371932983,-89,0.6747023989987928,0.49965542554855347,0.5750112230517905,0.09969117594700233,0.04350421577692032,0.024831643,DIAG_NAV,635,avoidance,10.162394605576992,10.35020201493223,0.0,9.0,22.340142214422425,3.5568381119519468,3.5568381119519468,10.162394605576992,127,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,636
127,nav_dryrun,dryrun,128,1.7,0.0,128,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,637,128,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,638,1.703840352240063,1.5692499876022339,-89,0.6565467964771182,0.49747300148010254,0.5558812419267697,0.10066555455034855,0.043873004615306854,0.048942442,DIAG_NAV,640,avoidance,10.153174884617329,10.005862354681854,0.0,6.0,22.34164810217917,3.5536112096160646,3.5536112096160646,10.153174884617329,128,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,641
128,nav_dryrun,dryrun,129,1.7,0.0,129,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,642,129,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,643,1.5716539422671,1.5334999561309814,-89,0.6532258800295896,0.4981766641139984,0.5536264343160883,0.09959944571350135,0.04392517730593681,0.071023431,DIAG_NAV,645,avoidance,10.15187056735158,9.965275817689589,0.0,5.0,22.34186114066591,3.5531546985730524,3.5531546985730524,10.15187056735158,129,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,646
129,nav_dryrun,dryrun,130,1.7,0.0,130,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,647,130,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,648,1.6826322728937322,1.5180000066757202,-89,0.6917882959047953,0.495582640171051,0.5915345694212352,0.10025372648356008,0.04402170330286026,0.008501927000000001,DIAG_NAV,650,avoidance,10.149457417428493,10.647622249582232,0.0,7.0,22.34225528848668,3.5523100960999723,3.5523100960999723,10.149457417428493,130,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,651
130,nav_dryrun,dryrun,131,1.7,0.0,131,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,652,131,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,653,1.5761279513438542,1.5137499570846558,-89,0.6968491202177003,0.4956451654434204,0.5966613655574399,0.10018775466026045,0.04389670491218567,0.066399804,DIAG_NAV,655,avoidance,10.152582377195358,10.739904580033917,0.0,7.0,22.341744878391424,3.553403832018375,3.553403832018375,10.152582377195358,131,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,656
131,nav_dryrun,dryrun,132,1.7,0.0,132,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,657,132,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,658,1.676983584057201,1.5104999542236328,-89,0.6375664777872039,0.49620765447616577,0.5399144996725476,0.09765197811465637,0.04389669746160507,0.012442859,DIAG_NAV,660,avoidance,10.152582563459873,9.718460994105856,0.0,5.0,22.341744847968222,3.553403897210955,3.553403897210955,10.152582563459873,132,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,661
132,nav_dryrun,dryrun,133,1.7,0.0,133,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,662,133,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,663,1.7321164906024933,1.6825000047683716,-89,0.6346760079628084,0.49633264541625977,0.5368463444576516,0.09782966350515683,0.043834201991558075,0.036771475000000005,DIAG_NAV,665,avoidance,10.154144950211048,9.663234200237728,0.0,5.0,22.341489658132197,3.5539507325738664,3.5539507325738664,10.154144950211048,133,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,666
133,nav_dryrun,dryrun,134,1.7,0.0,134,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,667,134,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,668,1.61445860971104,1.690250039100647,-89,0.6336077909644057,0.49633264541625977,0.5360181712145043,0.09758961974990134,0.043709203600883484,0.008345703000000001,DIAG_NAV,670,avoidance,10.157269909977913,9.648327081861078,0.0,5.0,22.34097924803694,3.555044468492269,3.555044468492269,10.157269909977913,134,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,671
134,nav_dryrun,dryrun,135,1.7,0.0,135,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,672,135,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,673,1.5772470086812973,1.5180000066757202,-89,0.6290054306387901,0.49489516019821167,0.528408402657392,0.10059702798139815,0.04402171075344086,0.006265041000000001,DIAG_NAV,675,avoidance,10.149457231163979,9.511351247833055,0.0,5.0,22.342255318909885,3.552310030907392,3.552310030907392,10.149457231163979,135,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,676
135,nav_dryrun,dryrun,136,1.7,0.0,136,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,677,136,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,678,1.575921540458997,1.5232499837875366,-89,0.7091059446334839,0.4981135129928589,0.6104363926631563,0.0986695519703276,0.04414670914411545,0.029531863000000002,DIAG_NAV,680,avoidance,10.146332271397114,10.987855067936813,0.0,8.0,22.342765729005137,3.5512162949889894,3.5512162949889894,10.146332271397114,136,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,681
136,nav_dryrun,dryrun,137,1.7,0.0,137,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,682,137,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,683,1.5874958245650581,1.5605000257492065,-89,0.6528074734432753,0.4974266588687897,0.5533326657168733,0.09947480772640191,0.04392517730593681,0.000360506,DIAG_NAV,685,avoidance,10.15187056735158,9.95998798290372,0.0,8.0,22.34186114066591,3.5531546985730524,3.5531546985730524,10.15187056735158,137,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,686
137,nav_dryrun,dryrun,138,1.7,0.0,138,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,687,138,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,688,1.6977152483803886,1.559499979019165,-89,0.6539135374302087,0.49775996804237366,0.5533545079942142,0.10055902943599458,0.04392517730593681,0.007044313000000001,DIAG_NAV,690,avoidance,10.15187056735158,9.960381143895855,0.0,8.0,22.34186114066591,3.5531546985730524,3.5531546985730524,10.15187056735158,138,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,691
138,nav_dryrun,dryrun,139,1.7,0.0,139,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,692,139,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,693,1.698690408752078,1.562250018119812,-89,0.6524284447348395,0.4980100095272064,0.5524287562421534,0.09999968849268615,0.04392517730593681,0.047770274,DIAG_NAV,695,avoidance,10.15187056735158,9.94371761235876,0.0,8.0,22.34186114066591,3.5531546985730524,3.5531546985730524,10.15187056735158,139,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,696
139,nav_dryrun,dryrun,140,1.7,0.0,140,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,697,140,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,698,1.7028573070253645,1.5712499618530273,-89,0.6520294027273045,0.4972600042819977,0.551954675273867,0.10007472745343751,0.04429879039525986,0.071079115,DIAG_NAV,700,avoidance,10.142530240118504,9.935184154929606,0.0,8.0,22.34338672744731,3.549885584041476,3.549885584041476,10.142530240118504,140,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,701
140,nav_dryrun,dryrun,141,1.7,0.0,141,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,702,141,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,703,1.7029699711572557,1.5762499570846558,-89,0.6477568525643576,0.49784186482429504,0.5490461676185872,0.09871068494577034,0.04400850832462311,0.017536474,DIAG_NAV,705,avoidance,10.149787291884422,9.882831017134569,0.0,5.0,22.34220140899221,3.5524255521595474,3.5524255521595474,10.149787291884422,141,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,706
141,nav_dryrun,dryrun,142,1.7,0.0,142,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,707,142,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,708,1.7054612693332492,1.5794999599456787,-89,0.6473515949078968,0.49784186482429504,0.5480220586019737,0.09932953630592309,0.04400850832462311,0.041725032,DIAG_NAV,710,avoidance,10.149787291884422,9.864397054835527,0.0,6.0,22.34220140899221,3.5524255521595474,3.5524255521595474,10.149787291884422,142,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,711
142,nav_dryrun,dryrun,143,1.7,0.0,143,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,712,143,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,713,1.7106510741370065,1.593999981880188,-89,0.6461745103200277,0.49784183502197266,0.5469570072258221,0.09921750309420567,0.0440918393433094,0.009258013,DIAG_NAV,715,avoidance,10.147704016417265,9.845226130064798,0.0,6.0,22.342541677318515,3.5516964057460423,3.5516964057460423,10.147704016417265,143,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,716
143,nav_dryrun,dryrun,144,1.7,0.0,144,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,717,144,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,718,1.7100245668774559,1.6119999885559082,-89,0.6443239556891578,0.4995054304599762,0.5435284095443264,0.10079554614483141,0.04384331405162811,0.035263302,DIAG_NAV,720,avoidance,10.153917148709297,9.783511371797875,0.0,6.0,22.341526865710815,3.5538710020482536,3.5538710020482536,10.153917148709297,144,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,721
